STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
1,0,Alabama,Alabama,4829479,4843214,4853875,4863300
1,1,Alabama,Autauga County,54792,54977,55035,55416
1,3,Alabama,Baldwin County,195147,199745,203690,208563
1,5,Alabama,Barbour County,26938,26763,26270,25965
1,7,Alabama,Bibb County,22501,22511,22561,22643
1,9,Alabama,Blount County,57746,57621,57676,57704
1,11,Alabama,Bullock County,10576,10712,10455,10362
1,13,Alabama,Butler County,20330,20283,20126,19998
1,15,Alabama,Calhoun County,116475,115837,115285,114611
1,17,Alabama,Chambers County,34123,33996,34043,33843
1,19,Alabama,Cherokee County,26074,25944,25726,25725
1,21,Alabama,Chilton County,43769,43874,43809,43941
1,23,Alabama,Choctaw County,13384,13310,13201,12993
1,25,Alabama,Clarke County,25105,24862,24726,24392
1,27,Alabama,Clay County,13464,13503,13495,13492
1,29,Alabama,Cleburne County,15031,15076,14996,14924
1,31,Alabama,Coffee County,50729,50757,51063,51226
1,33,Alabama,Colbert County,54456,54427,54295,54216
1,35,Alabama,Conecuh County,12866,12621,12597,12395
1,37,Alabama,Coosa County,11058,10794,10687,10581
1,39,Alabama,Covington County,37890,37795,37661,37458
1,41,Alabama,Crenshaw County,13874,13898,13876,13913
1,43,Alabama,Cullman County,80731,81167,81858,82471
1,45,Alabama,Dale County,49753,49389,49370,49226
1,47,Alabama,Dallas County,41950,41532,40893,40008
1,49,Alabama,DeKalb County,70882,70947,70996,70900
1,51,Alabama,Elmore County,80661,80794,81238,81799
1,53,Alabama,Escambia County,37877,37878,37827,37728
1,55,Alabama,Etowah County,103790,103371,102873,102564
1,57,Alabama,Fayette County,16858,16821,16723,16546
1,59,Alabama,Franklin County,31505,31540,31542,31628
1,61,Alabama,Geneva County,26754,26688,26755,26614
1,63,Alabama,Greene County,8702,8525,8450,8422
1,65,Alabama,Hale County,15293,15081,15075,14952
1,67,Alabama,Henry County,17188,17156,17191,17164
1,69,Alabama,Houston County,103614,104177,104225,104056
1,71,Alabama,Jackson County,52939,52580,52298,52138
1,73,Alabama,Jefferson County,658578,659733,660007,659521
1,75,Alabama,Lamar County,14192,14062,13902,13918
1,77,Alabama,Lauderdale County,92713,93005,92477,92318
1,79,Alabama,Lawrence County,33570,33432,33133,33244
1,81,Alabama,Lee County,151411,154277,156767,158991
1,83,Alabama,Limestone County,88904,90640,91622,92753
1,85,Alabama,Lowndes County,10685,10524,10422,10358
1,87,Alabama,Macon County,20016,19594,19215,18963
1,89,Alabama,Madison County,346704,350121,353302,356967
1,91,Alabama,Marengo County,20208,20086,19912,19673
1,93,Alabama,Marion County,30283,30250,30145,29998
1,95,Alabama,Marshall County,94318,94320,94693,95157
1,97,Alabama,Mobile County,413884,414342,414634,414836
1,99,Alabama,Monroe County,22154,21902,21697,21530
1,101,Alabama,Montgomery County,227841,227193,226868,226349
1,103,Alabama,Morgan County,119652,119602,119387,119012
1,105,Alabama,Perry County,9995,9842,9683,9574
1,107,Alabama,Pickens County,19370,20332,20827,20324
1,109,Alabama,Pike County,33592,33020,33376,33286
1,111,Alabama,Randolph County,22629,22468,22703,22652
1,113,Alabama,Russell County,59240,59282,58858,58172
1,115,Alabama,St. Clair County,86225,86482,86986,88019
1,117,Alabama,Shelby County,203825,205990,208527,210622
1,119,Alabama,Sumter County,13409,13283,13244,13040
1,121,Alabama,Talladega County,81277,81216,80749,80103
1,123,Alabama,Tallapoosa County,41139,41027,40755,40727
1,125,Alabama,Tuscaloosa County,200681,202671,204321,206102
1,127,Alabama,Walker County,65934,65564,65291,64967
1,129,Alabama,Washington County,16881,16891,16901,16756
1,131,Alabama,Wilcox County,11194,11028,11030,10986
1,133,Alabama,Winston County,24150,24083,23854,23805
2,0,Alaska,Alaska,736879,736705,737709,741894
2,13,Alaska,Aleutians East Borough,3302,3296,3317,3296
2,16,Alaska,Aleutians West Census Area,5715,5780,5739,5647
2,20,Alaska,Anchorage Municipality,301143,300429,298312,298192
2,50,Alaska,Bethel Census Area,17865,17959,17940,17968
2,60,Alaska,Bristol Bay Borough,954,942,892,898
2,68,Alaska,Denali Borough,1940,1907,1913,1953
2,70,Alaska,Dillingham Census Area,4994,4989,4999,4954
2,90,Alaska,Fairbanks North Star Borough,100879,99295,99639,100605
2,100,Alaska,Haines Borough,2551,2537,2484,2496
2,105,Alaska,Hoonah-Angoon Census Area,2128,2081,2118,2078
2,110,Alaska,Juneau City and Borough,32604,32511,32603,32468
2,122,Alaska,Kenai Peninsula Borough,57059,57626,58044,58506
2,130,Alaska,Ketchikan Gateway Borough,13673,13758,13689,13746
2,150,Alaska,Kodiak Island Borough,14066,13953,13789,13732
2,158,Alaska,Kusilvak Census Area,7950,8063,8109,8049
2,164,Alaska,Lake and Peninsula Borough,1654,1628,1567,1562
2,170,Alaska,Matanuska-Susitna Borough,95923,98196,101120,104365
2,180,Alaska,Nome Census Area,9897,9834,9875,9917
2,185,Alaska,North Slope Borough,9741,9708,9690,9606
2,188,Alaska,Northwest Arctic Borough,7714,7744,7764,7673
2,195,Alaska,Petersburg Borough,3245,3175,3149,3149
2,198,Alaska,Prince of Wales-Hyder Census Area,6394,6393,6360,6347
2,220,Alaska,Sitka City and Borough,9001,8883,8844,8830
2,230,Alaska,Skagway Municipality,1004,1031,1058,1088
2,240,Alaska,Southeast Fairbanks Census Area,7001,6968,6826,6876
2,261,Alaska,Valdez-Cordova Census Area,9764,9453,9308,9355
2,275,Alaska,Wrangell City and Borough,2417,2376,2400,2411
2,282,Alaska,Yakutat City and Borough,643,642,620,601
2,290,Alaska,Yukon-Koyukuk Census Area,5658,5548,5541,5526
4,0,Arizona,Arizona,6624617,6719993,6817565,6931071
4,1,Arizona,Apache County,72021,72034,71594,73112
4,3,Arizona,Cochise County,129554,127321,126395,125770
4,5,Arizona,Coconino County,136641,137695,139076,140908
4,7,Arizona,Gila County,53039,53124,53138,53556
4,9,Arizona,Graham County,37401,38013,37673,37599
4,11,Arizona,Greenlee County,8905,9315,9525,9613
4,12,Arizona,La Paz County,20379,20313,20147,20317
4,13,Arizona,Maricopa County,4011219,4083931,4161637,4242997
4,15,Arizona,Mohave County,202622,202985,204165,205249
4,17,Arizona,Navajo County,107443,108178,108363,110026
4,19,Arizona,Pima County,996634,1003157,1008205,1016206
4,21,Arizona,Pinal County,384978,396024,406220,418540
4,23,Arizona,Santa Cruz County,46903,46387,46137,45985
4,25,Arizona,Yavapai County,215027,218405,221584,225562
4,27,Arizona,Yuma County,201851,203111,203706,205631
5,0,Arkansas,Arkansas,2958663,2966912,2977853,2988248
5,1,Arkansas,Arkansas County,18777,18502,18373,18214
5,3,Arkansas,Ashley County,21234,20920,20810,20492
5,5,Arkansas,Baxter County,40962,40797,41070,41062
5,7,Arkansas,Benton County,238778,243991,250851,258291
5,9,Arkansas,Boone County,37412,37206,37229,37304
5,11,Arkansas,Bradley County,11133,11024,11053,10996
5,13,Arkansas,Calhoun County,5214,5175,5209,5144
5,15,Arkansas,Carroll County,27745,27742,27744,27646
5,17,Arkansas,Chicot County,11344,11196,10985,10945
5,19,Arkansas,Clark County,22650,22663,22642,22657
5,21,Arkansas,Clay County,15312,15143,15067,14920
5,23,Arkansas,Cleburne County,25710,25670,25469,25264
5,25,Arkansas,Cleveland County,8539,8410,8299,8241
5,27,Arkansas,Columbia County,24294,24078,24140,23901
5,29,Arkansas,Conway County,21145,21019,20994,20937
5,31,Arkansas,Craighead County,101654,102621,104362,105835
5,33,Arkansas,Crawford County,61696,61840,61894,62267
5,35,Arkansas,Crittenden County,49730,49538,48985,49235
5,37,Arkansas,Cross County,17492,17182,17282,17037
5,39,Arkansas,Dallas County,7922,7735,7583,7469
5,41,Arkansas,Desha County,12467,12245,12007,11876
5,43,Arkansas,Drew County,18682,18669,18675,18651
5,45,Arkansas,Faulkner County,119299,120683,121343,122227
5,47,Arkansas,Franklin County,17934,17767,17709,17626
5,49,Arkansas,Fulton County,12243,12130,12188,12123
5,51,Arkansas,Garland County,96986,97183,97154,97477
5,53,Arkansas,Grant County,18035,18059,18030,18082
5,55,Arkansas,Greene County,43078,43717,44167,44598
5,57,Arkansas,Hempstead County,22392,22289,22038,21974
5,59,Arkansas,Hot Spring County,33495,33389,33483,33374
5,61,Arkansas,Howard County,13527,13488,13350,13377
5,63,Arkansas,Independence County,36873,37113,37073,37168
5,65,Arkansas,Izard County,13386,13508,13454,13433
5,67,Arkansas,Jackson County,17690,17565,17350,17221
5,69,Arkansas,Jefferson County,73150,72376,71764,70016
5,71,Arkansas,Johnson County,25896,25998,26146,26176
5,73,Arkansas,Lafayette County,7245,7119,6981,6847
5,75,Arkansas,Lawrence County,17067,16987,16741,16735
5,77,Arkansas,Lee County,9991,9798,9645,9310
5,79,Arkansas,Lincoln County,14023,13967,13841,13705
5,81,Arkansas,Little River County,12739,12525,12445,12451
5,83,Arkansas,Logan County,22111,21959,21796,21792
5,85,Arkansas,Lonoke County,70807,71563,71697,72228
5,87,Arkansas,Madison County,15684,15714,15717,16072
5,89,Arkansas,Marion County,16446,16421,16214,16325
5,91,Arkansas,Miller County,43440,43556,43899,43787
5,93,Arkansas,Mississippi County,44687,44243,43699,42835
5,95,Arkansas,Monroe County,7670,7612,7415,7169
5,97,Arkansas,Montgomery County,9222,9107,8972,8879
5,99,Arkansas,Nevada County,8791,8689,8553,8398
5,101,Arkansas,Newton County,8078,7914,7923,7936
5,103,Arkansas,Ouachita County,24969,24799,24370,24098
5,105,Arkansas,Perry County,10337,10244,10182,10132
5,107,Arkansas,Phillips County,20437,19938,19534,18975
5,109,Arkansas,Pike County,11126,11002,10854,10832
5,111,Arkansas,Poinsett County,24156,24155,24028,24023
5,113,Arkansas,Polk County,20361,20252,20225,20173
5,115,Arkansas,Pope County,62538,63094,63492,63779
5,117,Arkansas,Prairie County,8364,8314,8280,8251
5,119,Arkansas,Pulaski County,391312,392633,392932,393250
5,121,Arkansas,Randolph County,17621,17540,17455,17448
5,123,Arkansas,St. Francis County,27408,27026,26578,26196
5,125,Arkansas,Saline County,114287,115780,117358,118703
5,127,Arkansas,Scott County,10874,10659,10510,10277
5,129,Arkansas,Searcy County,7979,7908,7850,7967
5,131,Arkansas,Sebastian County,127127,126827,127590,127793
5,133,Arkansas,Sevier County,17297,17377,17226,16910
5,135,Arkansas,Sharp County,17084,16904,16931,17157
5,137,Arkansas,Stone County,12490,12445,12430,12539
5,139,Arkansas,Union County,40603,40158,40158,39887
5,141,Arkansas,Van Buren County,16992,16893,16780,16628
5,143,Arkansas,Washington County,215979,219891,224233,228049
5,145,Arkansas,White County,78635,78532,79013,79263
5,147,Arkansas,Woodruff County,7042,6886,6727,6641
5,149,Arkansas,Yell County,21768,21850,21607,21552
6,0,California,California,38335203,38680810,38993940,39250017
6,1,California,Alameda County,1581226,1608868,1632747,1647704
6,3,California,Alpine County,1141,1104,1106,1071
6,5,California,Amador County,36576,36739,37026,37383
6,7,California,Butte County,222116,223974,225251,226864
6,9,California,Calaveras County,44577,44589,44840,45171
6,11,California,Colusa County,21322,21256,21318,21588
6,13,California,Contra Costa County,1094030,1108996,1123231,1135127
6,15,California,Del Norte County,27837,27252,27301,27540
6,17,California,El Dorado County,181427,183031,184359,185625
6,19,California,Fresno County,953762,963151,972130,979915
6,21,California,Glenn County,27915,27982,27961,28085
6,23,California,Humboldt County,134555,134665,135383,136646
6,25,California,Imperial County,177194,178866,179806,180883
6,27,California,Inyo County,18418,18410,18251,18144
6,29,California,Kern County,864454,872138,879497,884788
6,31,California,Kings County,150480,149669,150331,149785
6,33,California,Lake County,63776,64099,64446,64116
6,35,California,Lassen County,32144,31714,31333,30870
6,37,California,Los Angeles County,10015436,10066615,10112255,10137915
6,39,California,Madera County,151811,154071,154306,154697
6,41,California,Marin County,258506,260516,261054,260651
6,43,California,Mariposa County,17746,17658,17553,17410
6,45,California,Mendocino County,87207,87449,87353,87628
6,47,California,Merced County,262661,265139,267101,268672
6,49,California,Modoc County,9100,9010,8933,8795
6,51,California,Mono County,14020,14045,13885,13981
6,53,California,Monterey County,428064,429902,432007,435232
6,55,California,Napa County,140102,141097,141854,142166
6,57,California,Nevada County,98156,98796,98829,99107
6,59,California,Orange County,3112576,3134438,3156573,3172532
6,61,California,Placer County,366435,370486,374383,380531
6,63,California,Plumas County,18844,18573,18401,18627
6,65,California,Riverside County,2291452,2322455,2352892,2387741
6,67,California,Sacramento County,1460023,1478137,1496644,1514460
6,69,California,San Benito County,57471,58098,58473,59414
6,71,California,San Bernardino County,2087945,2105935,2122545,2140096
6,73,California,San Diego County,3218419,3258856,3290245,3317749
6,75,California,San Francisco County,839280,850424,862004,870887
6,77,California,San Joaquin County,703265,713218,723496,733709
6,79,California,San Luis Obispo County,276191,278877,280960,282887
6,81,California,San Mateo County,748952,756819,763191,764797
6,83,California,Santa Barbara County,435800,440553,443815,446170
6,85,California,Santa Clara County,1866961,1889824,1910105,1919402
6,87,California,Santa Cruz County,268948,270971,273627,274673
6,89,California,Shasta County,179062,179717,179301,179631
6,91,California,Sierra County,3039,2983,2983,2947
6,93,California,Siskiyou County,43632,43476,43483,43603
6,95,California,Solano County,423972,429601,434321,440207
6,97,California,Sonoma County,494657,499168,501474,503070
6,99,California,Stanislaus County,524744,529754,535385,541560
6,101,California,Sutter County,94801,95236,95978,96651
6,103,California,Tehama County,62835,62756,63073,63276
6,105,California,Trinity County,13430,13121,13068,12782
6,107,California,Tulare County,453354,456115,458238,460437
6,109,California,Tuolumne County,53940,53827,53615,53804
6,111,California,Ventura County,839498,844078,847719,849738
6,113,California,Yolo County,206685,208737,212202,215802
6,115,California,Yuba County,73233,73776,74299,75275
8,0,Colorado,Colorado,5267603,5349648,5448819,5540545
8,1,Colorado,Adams County,470107,480446,490674,498187
8,3,Colorado,Alamosa County,16253,16284,16435,16654
8,5,Colorado,Arapahoe County,607660,618307,629241,637068
8,7,Colorado,Archuleta County,12194,12229,12384,12854
8,9,Colorado,Baca County,3682,3630,3599,3568
8,11,Colorado,Bent County,5738,5780,5892,5861
8,13,Colorado,Boulder County,310287,313204,318738,322226
8,14,Colorado,Broomfield County,60116,61786,64885,66529
8,15,Colorado,Chaffee County,18318,18448,18606,19058
8,17,Colorado,Cheyenne County,1881,1841,1816,1848
8,19,Colorado,Clear Creek County,9100,9215,9364,9436
8,21,Colorado,Conejos County,8257,8276,8125,8129
8,23,Colorado,Costilla County,3521,3540,3563,3721
8,25,Colorado,Crowley County,5325,5608,5639,5694
8,27,Colorado,Custer County,4264,4344,4425,4602
8,29,Colorado,Delta County,30314,29961,29950,30442
8,31,Colorado,Denver County,647433,662425,680032,693060
8,33,Colorado,Dolores County,2030,1975,1981,2056
8,35,Colorado,Douglas County,306442,314981,322381,328632
8,37,Colorado,Eagle County,52379,52815,53346,53989
8,39,Colorado,Elbert County,23670,24128,24698,25231
8,41,Colorado,El Paso County,654993,662647,674290,688284
8,43,Colorado,Fremont County,46467,46427,46713,47446
8,45,Colorado,Garfield County,56914,57195,57768,58887
8,47,Colorado,Gilpin County,5567,5773,5817,5931
8,49,Colorado,Grand County,14254,14461,14580,15008
8,51,Colorado,Gunnison County,15643,15830,16137,16408
8,53,Colorado,Hinsdale County,805,778,769,788
8,55,Colorado,Huerfano County,6479,6407,6459,6677
8,57,Colorado,Jackson County,1355,1395,1352,1357
8,59,Colorado,Jefferson County,551912,559076,565143,571837
8,61,Colorado,Kiowa County,1417,1409,1414,1373
8,63,Colorado,Kit Carson County,8279,8054,8234,8195
8,65,Colorado,Lake County,7296,7351,7461,7618
8,67,Colorado,La Plata County,53339,53882,54770,55623
8,69,Colorado,Larimer County,316605,324709,333869,339993
8,71,Colorado,Las Animas County,14401,14072,14067,14103
8,73,Colorado,Lincoln County,5430,5507,5551,5643
8,75,Colorado,Logan County,21660,21940,21946,21919
8,77,Colorado,Mesa County,147372,147502,148401,150083
8,79,Colorado,Mineral County,722,693,724,732
8,81,Colorado,Moffat County,13099,12899,12899,13109
8,83,Colorado,Montezuma County,25657,25783,26153,26999
8,85,Colorado,Montrose County,40634,40747,40800,41471
8,87,Colorado,Morgan County,28306,28208,28323,28274
8,89,Colorado,Otero County,18525,18407,18284,18295
8,91,Colorado,Ouray County,4579,4615,4660,4857
8,93,Colorado,Park County,16118,16296,16581,17166
8,95,Colorado,Phillips County,4357,4380,4326,4288
8,97,Colorado,Pitkin County,17361,17595,17782,17752
8,99,Colorado,Prowers County,12286,12040,11949,11922
8,101,Colorado,Pueblo County,160803,161350,163117,165123
8,103,Colorado,Rio Blanco County,6740,6660,6548,6545
8,105,Colorado,Rio Grande County,11725,11561,11467,11479
8,107,Colorado,Routt County,23587,24054,24325,24648
8,109,Colorado,Saguache County,6209,6161,6209,6389
8,111,Colorado,San Juan County,695,717,694,694
8,113,Colorado,San Miguel County,7636,7755,7849,8017
8,115,Colorado,Sedgwick County,2342,2330,2385,2407
8,117,Colorado,Summit County,28653,29205,29892,30374
8,119,Colorado,Teller County,23242,23375,23329,24043
8,121,Colorado,Washington County,4781,4784,4860,4908
8,123,Colorado,Weld County,270182,276163,285053,294932
8,125,Colorado,Yuma County,10205,10232,10095,10103
9,0,Connecticut,Connecticut,3596003,3591873,3584730,3576452
9,1,Connecticut,Fairfield County,940621,943686,944674,944177
9,3,Connecticut,Hartford County,897737,896258,894692,892389
9,5,Connecticut,Litchfield County,186760,185110,183776,182571
9,7,Connecticut,Middlesex County,165219,164555,163577,163329
9,9,Connecticut,New Haven County,862712,861534,859073,856875
9,11,Connecticut,New London County,273405,272053,270639,269801
9,13,Connecticut,Tolland County,151881,151758,151684,151118
9,15,Connecticut,Windham County,117668,116919,116615,116192
10,0,Delaware,Delaware,925395,934948,944076,952065
10,1,Delaware,Kent County,169457,171949,173533,174827
10,3,Delaware,New Castle County,549521,552271,555167,556987
10,5,Delaware,Sussex County,206417,210728,215376,220251
11,0,District of Columbia,District of Columbia,649165,659005,670377,681170
11,1,District of Columbia,District of Columbia,649165,659005,670377,681170
12,0,Florida,Florida,19582022,19888741,20244914,20612439
12,1,Florida,Alachua County,252636,255786,259402,263496
12,3,Florida,Baker County,27001,27143,27424,27937
12,5,Florida,Bay County,174994,178860,181947,183974
12,7,Florida,Bradford County,26910,26682,26935,26926
12,9,Florida,Brevard County,551299,557299,567934,579130
12,11,Florida,Broward County,1840051,1865385,1887281,1909632
12,13,Florida,Calhoun County,14634,14510,14468,14423
12,15,Florida,Charlotte County,165018,168595,173194,178465
12,17,Florida,Citrus County,139063,139264,140974,143621
12,19,Florida,Clay County,196276,199501,203383,208311
12,21,Florida,Collier County,339244,347899,356570,365136
12,23,Florida,Columbia County,67512,67942,68286,69299
12,27,Florida,DeSoto County,34641,35094,35355,35800
12,29,Florida,Dixie County,15955,15904,16187,16300
12,31,Florida,Duval County,886873,898372,912081,926255
12,33,Florida,Escambia County,307782,309449,311236,315187
12,35,Florida,Flagler County,100013,102471,105188,108310
12,37,Florida,Franklin County,11559,11678,11749,11901
12,39,Florida,Gadsden County,46034,46121,46032,46006
12,41,Florida,Gilchrist County,16912,16973,17181,17212
12,43,Florida,Glades County,13079,13439,13607,13970
12,45,Florida,Gulf County,15788,15936,15874,15990
12,47,Florida,Hamilton County,14344,14068,14303,14361
12,49,Florida,Hardee County,27255,27264,27252,27360
12,51,Florida,Hendry County,37630,38294,38890,39290
12,53,Florida,Hernando County,174019,175695,178326,182835
12,55,Florida,Highlands County,97817,98085,99447,100917
12,57,Florida,Hillsborough County,1293189,1317116,1347077,1376238
12,59,Florida,Holmes County,19652,19640,19329,19487
12,61,Florida,Indian River County,141966,144740,147792,151563
12,63,Florida,Jackson County,48990,48786,48590,48229
12,65,Florida,Jefferson County,14191,14037,14071,13906
12,67,Florida,Lafayette County,8820,8832,8628,8617
12,69,Florida,Lake County,307922,315657,325518,335396
12,71,Florida,Lee County,660085,678048,700285,722336
12,73,Florida,Leon County,282071,284053,286187,287822
12,75,Florida,Levy County,39535,39418,39688,39961
12,77,Florida,Liberty County,8309,8345,8323,8202
12,79,Florida,Madison County,18724,18516,18398,18224
12,81,Florida,Manatee County,342246,351713,363110,375888
12,83,Florida,Marion County,335800,339079,343514,349020
12,85,Florida,Martin County,151237,153272,155804,158701
12,86,Florida,Miami-Dade County,2641273,2667299,2692593,2712945
12,87,Florida,Monroe County,76204,76910,78728,79077
12,89,Florida,Nassau County,75606,76598,78470,80622
12,91,Florida,Okaloosa County,193408,195479,198681,201170
12,93,Florida,Okeechobee County,38989,39101,39409,40314
12,95,Florida,Orange County,1225366,1253631,1284864,1314367
12,97,Florida,Osceola County,299822,311445,323028,336015
12,99,Florida,Palm Beach County,1375619,1397526,1421843,1443810
12,101,Florida,Pasco County,475679,485447,497292,512368
12,103,Florida,Pinellas County,929085,937457,948391,960730
12,105,Florida,Polk County,622656,634932,649425,666149
12,107,Florida,Putnam County,72377,71936,71910,72277
12,109,Florida,St. Johns County,209607,218151,226658,235087
12,111,Florida,St. Lucie County,286138,291002,298307,306507
12,113,Florida,Santa Rosa County,160649,163154,166850,170497
12,115,Florida,Sarasota County,389911,396537,404903,412569
12,117,Florida,Seminole County,436512,442326,448722,455479
12,119,Florida,Sumter County,108263,114012,118882,123996
12,121,Florida,Suwannee County,43550,43777,43651,43794
12,123,Florida,Taylor County,22884,22619,22471,22175
12,125,Florida,Union County,15069,15170,15180,15142
12,127,Florida,Volusia County,501282,507913,518190,529364
12,129,Florida,Wakulla County,30972,31384,31516,31893
12,131,Florida,Walton County,59411,61550,63459,65889
12,133,Florida,Washington County,24614,24424,24671,24569
13,0,Georgia,Georgia,9984938,10087231,10199398,10310371
13,1,Georgia,Appling County,18351,18456,18437,18428
13,3,Georgia,Atkinson County,8260,8203,8350,8273
13,5,Georgia,Bacon County,11200,11213,11281,11372
13,7,Georgia,Baker County,3319,3258,3160,3150
13,9,Georgia,Baldwin County,46143,45839,45431,45144
13,11,Georgia,Banks County,18299,18284,18468,18397
13,13,Georgia,Barrow County,71325,72982,75107,77126
13,15,Georgia,Bartow County,101206,101675,102533,103807
13,17,Georgia,Ben Hill County,17417,17440,17354,17243
13,19,Georgia,Berrien County,19022,18790,18966,18993
13,21,Georgia,Bibb County,154566,153914,153540,152760
13,23,Georgia,Bleckley County,12760,12754,12782,12970
13,25,Georgia,Brantley County,18280,18390,18449,18355
13,27,Georgia,Brooks County,15664,15534,15692,15687
13,29,Georgia,Bryan County,33120,33847,35052,36230
13,31,Georgia,Bulloch County,71873,72735,73213,74722
13,33,Georgia,Burke County,22918,22709,22742,22688
13,35,Georgia,Butts County,23225,23377,23548,23817
13,37,Georgia,Calhoun County,6513,6423,6465,6324
13,39,Georgia,Camden County,51490,52012,52543,53008
13,43,Georgia,Candler County,10951,10888,10935,10910
13,45,Georgia,Carroll County,112333,114052,114689,116261
13,47,Georgia,Catoosa County,65343,65585,65897,66398
13,49,Georgia,Charlton County,13083,12921,13009,12497
13,51,Georgia,Chatham County,277992,282849,286622,289082
13,53,Georgia,Chattahoochee County,12436,11956,11462,10922
13,55,Georgia,Chattooga County,25045,24849,24882,24824
13,57,Georgia,Cherokee County,224481,230578,235609,241689
13,59,Georgia,Clarke County,121040,120634,123629,124707
13,61,Georgia,Clay County,3037,3100,3080,3020
13,63,Georgia,Clayton County,264668,267576,273567,279462
13,65,Georgia,Clinch County,6798,6824,6885,6829
13,67,Georgia,Cobb County,716873,729146,740144,748150
13,69,Georgia,Coffee County,43096,42891,43071,43012
13,71,Georgia,Colquitt County,46300,46085,45755,45708
13,73,Georgia,Columbia County,136190,139281,144080,147450
13,75,Georgia,Cook County,17061,17296,17085,17167
13,77,Georgia,Coweta County,133091,135435,138278,140526
13,79,Georgia,Crawford County,12543,12479,12411,12322
13,81,Georgia,Crisp County,23230,22950,22850,22721
13,83,Georgia,Dade County,16463,16326,16202,16257
13,85,Georgia,Dawson County,22574,22891,23256,23604
13,87,Georgia,Decatur County,27417,27269,27183,26822
13,89,Georgia,DeKalb County,715014,722615,732758,740321
13,91,Georgia,Dodge County,21239,20969,20863,20563
13,93,Georgia,Dooly County,14290,14124,13923,13763
13,95,Georgia,Dougherty County,93238,92527,91259,90017
13,97,Georgia,Douglas County,136270,138447,140671,142224
13,99,Georgia,Early County,10509,10448,10487,10339
13,101,Georgia,Echols County,4039,4067,4045,3962
13,103,Georgia,Effingham County,54488,55506,57155,58712
13,105,Georgia,Elbert County,19519,19410,19302,19143
13,107,Georgia,Emanuel County,22794,22675,22659,22635
13,109,Georgia,Evans County,10781,10827,10724,10670
13,111,Georgia,Fannin County,23714,23709,24285,24900
13,113,Georgia,Fayette County,108287,109550,110546,111627
13,115,Georgia,Floyd County,96006,96061,96303,96560
13,117,Georgia,Forsyth County,194781,203679,212125,221009
13,119,Georgia,Franklin County,22098,22247,22319,22320
13,121,Georgia,Fulton County,982983,994342,1007803,1023336
13,123,Georgia,Gilmer County,28593,28867,29376,29733
13,125,Georgia,Glascock County,3069,3029,3034,3006
13,127,Georgia,Glynn County,81601,82353,83634,84502
13,129,Georgia,Gordon County,55696,55800,56323,56904
13,131,Georgia,Grady County,25178,25265,25124,24808
13,133,Georgia,Greene County,16283,16485,16734,17003
13,135,Georgia,Gwinnett County,856374,875418,892926,907135
13,137,Georgia,Habersham County,43283,43688,43926,44246
13,139,Georgia,Hall County,187373,190215,193257,196637
13,141,Georgia,Hancock County,8926,8542,8578,8640
13,143,Georgia,Haralson County,28445,28604,28856,29042
13,145,Georgia,Harris County,32632,32853,33212,33652
13,147,Georgia,Hart County,25528,25419,25506,25553
13,149,Georgia,Heard County,11565,11623,11522,11487
13,151,Georgia,Henry County,210371,213439,217004,221768
13,153,Georgia,Houston County,148024,149236,149962,152122
13,155,Georgia,Irwin County,9399,9133,9227,9422
13,157,Georgia,Jackson County,60856,61700,63038,64615
13,159,Georgia,Jasper County,13524,13469,13624,13654
13,161,Georgia,Jeff Davis County,14979,14853,14922,14877
13,163,Georgia,Jefferson County,16345,16261,16067,15916
13,165,Georgia,Jenkins County,9251,9091,8943,8849
13,167,Georgia,Johnson County,9790,9685,9595,9505
13,169,Georgia,Jones County,28740,28811,28554,28623
13,171,Georgia,Lamar County,17956,18223,18272,18469
13,173,Georgia,Lanier County,10416,10346,10270,10399
13,175,Georgia,Laurens County,47933,47814,47743,47516
13,177,Georgia,Lee County,29089,29216,29282,29337
13,179,Georgia,Liberty County,64066,65153,62529,62570
13,181,Georgia,Lincoln County,7707,7589,7685,7828
13,183,Georgia,Long County,16641,17172,17799,18437
13,185,Georgia,Lowndes County,113073,113838,113739,114628
13,187,Georgia,Lumpkin County,30879,31149,31294,31445
13,189,Georgia,McDuffie County,21549,21558,21525,21490
13,191,Georgia,McIntosh County,13991,14007,13939,13927
13,193,Georgia,Macon County,13993,13819,13663,13450
13,195,Georgia,Madison County,28173,28366,28396,28824
13,197,Georgia,Marion County,8639,8693,8637,8524
13,199,Georgia,Meriwether County,21193,21192,21191,21074
13,201,Georgia,Miller County,5885,5925,5846,5926
13,205,Georgia,Mitchell County,23040,22774,22493,22459
13,207,Georgia,Monroe County,26991,27075,27107,27306
13,209,Georgia,Montgomery County,9008,8997,8994,9060
13,211,Georgia,Morgan County,17726,17985,18011,18170
13,213,Georgia,Murray County,39253,39355,39476,39315
13,215,Georgia,Muscogee County,203669,201245,199651,197485
13,217,Georgia,Newton County,102272,103790,105324,106999
13,219,Georgia,Oconee County,34047,35073,35872,36838
13,221,Georgia,Oglethorpe County,14533,14714,14925,14921
13,223,Georgia,Paulding County,147086,148962,152253,155825
13,225,Georgia,Peach County,26871,26838,26665,26655
13,227,Georgia,Pickens County,29518,29981,30301,30832
13,229,Georgia,Pierce County,18985,19005,19130,19171
